source_row_index,kepid,kepoi_name,label,processing_status,technical_status,qc_pass,model_data_available,qc_reasons,relative_path,npz_sha256,hard_failure_reason
174,2576197,K00489.01,0,constructed,constructed_qc_pass,True,True,[],processed/2576197/K00489_01.npz,62b36e596d162dfdbd0b60beeac6567478499e2594d4b09c271d758c282cb81f,
175,2576692,K06282.01,0,constructed,constructed_qc_pass,True,True,[],processed/2576692/K06282_01.npz,46647592de11ecd588bca262a8dbb8867570f13b35227807388125839b7dce0a,
177,2578017,K04629.01,0,constructed,constructed_qc_pass,True,True,[],processed/2578017/K04629_01.npz,7916b19062baf42b70415821e257cff3874ba1ec37c6febf4446b634798d5019,
178,2578811,K04948.01,0,constructed,constructed_qc_pass,True,True,[],processed/2578811/K04948_01.npz,11abfb24dc5b183d658cad779991674ef67b87833cc6722792430dc3c30a6005,
180,2580872,K06283.01,0,constructed,constructed_qc_pass,True,True,[],processed/2580872/K06283_01.npz,0c585985c0584bc5cd1c63e6b7abfa4d1e021437991eec53bbeae46d2c38345f,
181,2581191,K02203.01,0,constructed,constructed_qc_pass,True,True,[],processed/2581191/K02203_01.npz,399a0b730797549aa2ee5dacc7f35bd6ea5a42e94aac21549111db6f7b55a4c1,
182,2581316,K03681.01,1,constructed,constructed_qc_pass,True,True,[],processed/2581316/K03681_01.npz,3ec7bb40cb65501eee4309ab1a9b886d6661ed9befe7a08dacdd29acad7f4b79,
183,2581316,K03681.02,1,constructed,constructed_qc_pass,True,True,[],processed/2581316/K03681_02.npz,10874f8f0eef8426b018bcc2c5d23abe27d1441cfd49ec16eb64cf65737e355f,
184,2581554,K03835.01,1,constructed,constructed_qc_pass,True,True,[],processed/2581554/K03835_01.npz,6a026903c5e75be5fe31ac6ee13bbe3bcb2e7fb7dfda736c95caab2fa183fba8,
185,2583777,K06284.01,0,constructed,constructed_qc_pass,True,True,[],processed/2583777/K06284_01.npz,78f9fa206000b476a48c7842a0a57ecfe77f179e194599bc9ae1c31a2c006462,
186,2584163,K01031.01,1,constructed,constructed_qc_pass,True,True,[],processed/2584163/K01031_01.npz,c4d794b4ab4da4f96c638108b49bc8dad1796ef3d6ec28ee06e910f6c668b995,
187,2692377,K00299.01,1,constructed,constructed_qc_pass,True,True,[],processed/2692377/K00299_01.npz,4869c57c5e2eb5dd1cd6e085c6a716ed11fee26877279794d497e4d6a2ec2d33,
188,2693092,K06285.01,0,constructed,constructed_qc_pass,True,True,[],processed/2693092/K06285_01.npz,653cad3c40efa1baf93ad2fd3940e7ab71339cc39f7e67f6b86ac0465a2b7437,
189,2693736,K01976.01,1,constructed,constructed_qc_pass,True,True,[],processed/2693736/K01976_01.npz,3270cffdbbf3bd4cf9abb55000d4b3f2698f57472e2ec76190079209b58be361,
190,2694632,K04600.01,0,constructed,constructed_qc_pass,True,True,[],processed/2694632/K04600_01.npz,b96650ce752e5938e50831b23a60bcadb0a8b718508a8f634aa66005b6af2f5a,
191,2695110,K00400.01,0,constructed,constructed_qc_pass,True,True,[],processed/2695110/K00400_01.npz,5e13503ad8f629bb7a2d253dd61a327c0bc5bf940e4ce45f51f0fb157b53eb7b,
193,2696703,K03161.01,0,constructed,constructed_qc_pass,True,True,[],processed/2696703/K03161_01.npz,caace9029de9ab0bb4dd27c7c57567846f2d65b68a0ec9b0eeb1d396e69efc3a,
194,2697935,K03853.01,0,constructed,constructed_qc_pass,True,True,[],processed/2697935/K03853_01.npz,d4881e7c8914575656ee3ca423e30621e31fc4ebb095afffca77170436bf67de,
195,2707097,K06095.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/2707097/K06095_01.npz,c00a48ccb55cd4987d59066c221dcc39bd8cc2958446b13ea6ad5b4698f1cd59,
196,2707916,K04950.01,0,constructed,constructed_qc_pass,True,True,[],processed/2707916/K04950_01.npz,85947510320217a374e390f059c94b975ef3eb06fe176040f1b73454efde8e44,
197,2707985,K03253.01,0,constructed,constructed_qc_pass,True,True,[],processed/2707985/K03253_01.npz,9c452d20305f68cf07444f4ef26c3e0a3d88f4f30b9bb68aee24f19d6f3c24d4,
198,2708156,K06286.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708156/K06286_01.npz,c29d4d95e72d48718c67c234871eb173d1022c8fc017713e3327dc7196f89eb5,
199,2708172,K06287.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708172/K06287_01.npz,7bc4bcfa99735479f7b1cb1b22219b495e5e9a9a3e69d38dcabdc468c818e6cf,
200,2708203,K04045.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708203/K04045_01.npz,14c08a63499ff63347e67fce6a6019da996f4ce04c9a69208667dd0cd6e4b929,
201,2708221,K04352.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708221/K04352_01.npz,fea978dc7d7b00b15559ea3eb3c814912a8d1eee6ee4c120d634cf51904322c9,
202,2708270,K04951.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708270/K04951_01.npz,5c22f26abf84bcba087a1376842ca6b9ec6e7d971c2a6f6aaa1762bd652c1c5e,
203,2708278,K04102.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708278/K04102_01.npz,3419b790bddfa75d1b80eab08b4cf7bd6de3d0bb5000163daa2571021c56f9f4,
204,2708286,K04071.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708286/K04071_01.npz,fc076e9503ea5950e8e42cdcc45d052cd63707526db7000a32569edc5bc19931,
205,2708343,K04111.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708343/K04111_01.npz,7c41227980d2f06f045857c1a8bad0ebc357395d0afe3917cf22a8ee9696a408,
206,2708420,K04003.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708420/K04003_01.npz,2a898aa4aecc413934f3bef967dc39685c071dbff6391599bc8ed0d8916a8f84,
207,2708445,K06288.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708445/K06288_01.npz,77d30ca8ddcda26fc936ea523dcbd1f6abaf021200cd4ea956ae706a1b2bc59a,
208,2708614,K06289.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/2708614/K06289_01.npz,603f27cde647fd01553b134955ee105988992a4aa3af01a6d1d3035a116ddaa8,
209,2708885,K02907.01,0,constructed,constructed_qc_pass,True,True,[],processed/2708885/K02907_01.npz,5087ab837e828bc30b97a454ff94c9c45830eeac483d432227c7ec9e5d9bc3a3,
210,2710623,K04532.01,0,constructed,constructed_qc_pass,True,True,[],processed/2710623/K04532_01.npz,1d7968d388d2e5466f58bbce9a03390bae428db0db0085bd3e728510c5b682f2,
211,2711114,K06290.01,0,constructed,constructed_qc_pass,True,True,[],processed/2711114/K06290_01.npz,f63442393ca4c82f3133680421e8861d72ab5da37e5464822147fb7142bd34fd,
212,2711123,K04953.01,0,constructed,constructed_qc_pass,True,True,[],processed/2711123/K04953_01.npz,e434e80c072fe242c7b8e2bc953e633e5655a2e2cd32625fe768e89c4899cf17,
213,2711131,K07637.01,0,constructed,constructed_qc_pass,True,True,[],processed/2711131/K07637_01.npz,054836c7dda7fae568618487f13c477d48892e28002066f535622800995dcd39,
214,2711597,K04746.01,0,constructed,constructed_qc_pass,True,True,[],processed/2711597/K04746_01.npz,95c268ea77495b1966f1b02e27e4b9047f6e45b6427dec465501a5ba450cf008,
215,2712825,K08086.01,0,constructed,constructed_qc_pass,True,True,[],processed/2712825/K08086_01.npz,8889ebf813d06bff94896257711e51cc0a2f316ae65bc1373b38c8c32b1e0537,
216,2713049,K00794.01,1,constructed,constructed_qc_pass,True,True,[],processed/2713049/K00794_01.npz,8ee7bccb85c7b9315e1b81024965c0a4757daace9c0b3a2ac526be7b2aa20305,
217,2715135,K01024.01,1,constructed,constructed_qc_pass,True,True,[],processed/2715135/K01024_01.npz,31e3c6533f9e6f9d7fba5e7a070f581fe997f7c7b33f0a5eca06738a06fdfea1,
218,2715695,K03077.01,1,constructed,constructed_qc_pass,True,True,[],processed/2715695/K03077_01.npz,efe9d0089295233d09f7927da751629baed6c159f9d7d8d2f508b7dc4a480e86,
220,2716801,K03053.01,1,constructed,constructed_qc_pass,True,True,[],processed/2716801/K03053_01.npz,151eed7ac99100078913600422955b935ebc8cab5d516c6235fddaa80642915a,
222,2716853,K01022.01,1,constructed,constructed_qc_pass,True,True,[],processed/2716853/K01022_01.npz,35fb46bac38d3e1e1e6e79866774124bbfaa1ffa71ab1aae553ba206290d0d90,
223,2716853,K01022.02,0,constructed,constructed_qc_pass,True,True,[],processed/2716853/K01022_02.npz,6a7dbf1c7328b36f37b0ece36644a061ada6300c4d9bdbdf3369b25debd44654,
224,2717158,K03459.01,1,constructed,constructed_qc_pass,True,True,[],processed/2717158/K03459_01.npz,542539ef7118ff6952efe06937c94460007b68f5c4a6010a4cdc82a875923531,
225,2718778,K02489.01,1,constructed,constructed_qc_pass,True,True,[],processed/2718778/K02489_01.npz,f97526e87a7f7586b91aeaf0109569299dfe7d3b1b0859df71e90c5b0402fb70,
226,2719873,K06096.01,0,constructed,constructed_qc_pass,True,True,[],processed/2719873/K06096_01.npz,bb5ab5b4147bb4476256d603a8a60dbb93928b700f64c41b36faf90d8e69b7e0,
227,2720354,K06292.01,0,constructed,constructed_qc_pass,True,True,[],processed/2720354/K06292_01.npz,61d7fe4df20dccd39d4a290d70348fc97fa0b1ebdb68325cf88748a5b164c63e,
228,2720514,K02979.01,0,constructed,constructed_qc_pass,True,True,[],processed/2720514/K02979_01.npz,5565ecfa67d14567e0d16a6bcebfcba198315a53da3e9d0904f75bb37f336e8a,
229,2721030,K01094.01,1,constructed,constructed_qc_pass,True,True,[],processed/2721030/K01094_01.npz,df6a791e9c3dd2999a0650d0a6460ae537b4a6d7f66cafdfeba709bf2b00e860,
230,2830919,K04387.01,0,constructed,constructed_qc_pass,True,True,[],processed/2830919/K04387_01.npz,d8a9536a9fde77d1e1aecf745e5d9cefb970da2b8420576cbc25055c1e141f99,
231,2831055,K04400.01,1,constructed,constructed_qc_pass,True,True,[],processed/2831055/K04400_01.npz,118b6c3ccd5694f576510c40f54d26c9f8c87de613beea013a8afd79fa1f6db3,
232,2831251,K04702.01,0,constructed,constructed_qc_pass,True,True,[],processed/2831251/K04702_01.npz,9eed96269fc452c85aee3c5fad5e4812d130ffe56f10daec89227f87412ee729,
233,2832589,K01942.01,1,constructed,constructed_qc_pass,True,True,[],processed/2832589/K01942_01.npz,8c09caef55799f79a522075e9ca43e19f7cfc06967e37881a788ea0de664eada,
237,2837111,K01110.01,1,constructed,constructed_qc_pass,True,True,[],processed/2837111/K01110_01.npz,bbabdb95f0b89a9815131075b6bbe1f73f7ef742fa8f0a78b2df729c7929f437,
238,2837111,K01110.02,0,constructed,constructed_qc_pass,True,True,[],processed/2837111/K01110_02.npz,b9ce6b428e4029144f0dd076daef9d9b5f79da54dd1995d60b473e43f01cf550,
240,2849805,K01116.01,1,constructed,constructed_qc_pass,True,True,[],processed/2849805/K01116_01.npz,5013036a0bc8651bd4e7f1214afe6bd1425af9bb98ea009f575e86f45f6e1496,
241,2850321,K04956.01,0,constructed,constructed_qc_pass,True,True,[],processed/2850321/K04956_01.npz,ad658d284e8c7a4305f307a35711f46012fef5bfc34b7a1ee8ce567933c65f4f,
242,2851100,K01104.01,0,constructed,constructed_qc_pass,True,True,[],processed/2851100/K01104_01.npz,a610948551986910165d899771e07bc309d3f0f2a722ebbe2f7844a393f13028,
243,2852528,K03446.01,0,constructed,constructed_qc_pass,True,True,[],processed/2852528/K03446_01.npz,2778afb778a3619bb18fe9c0ea549042111379df41eee609680a8056fb719ade,
244,2852560,K06294.01,0,constructed,constructed_qc_pass,True,True,[],processed/2852560/K06294_01.npz,170fab4c1971e1c3c52b92f39a6ed0d27f5e42e00cdda4810f8cd847ea848ac1,
247,2853093,K01099.01,1,constructed,constructed_qc_pass,True,True,[],processed/2853093/K01099_01.npz,e5c60cf79b52929603756cdb875678dc88ab15f777381fe7b6b769ae87089e30,
250,2853828,K02896.01,0,constructed,constructed_qc_pass,True,True,[],processed/2853828/K02896_01.npz,23c03e849b5f90b7b9843cdaa6b6d060858029d0373c2cd9046f033f6c8c317f,
251,2854181,K02232.01,1,constructed,constructed_qc_pass,True,True,[],processed/2854181/K02232_01.npz,ccaa9576eaa35c84f1e7c7416ab3fdd323eced425764a19f225d5489fcaead04,
253,2854698,K00986.01,1,constructed,constructed_qc_pass,True,True,[],processed/2854698/K00986_01.npz,a858a5e91f87716425e0ff237be3309d8bba8594af734bb298690b6a8c2da8e9,
254,2854698,K00986.02,1,constructed,constructed_qc_pass,True,True,[],processed/2854698/K00986_02.npz,c609bf8343b035ad47bcc98baefab7295e8029fe292b84218b445020bbeb275a,
255,2854839,K07639.01,0,constructed,constructed_qc_pass,True,True,[],processed/2854839/K07639_01.npz,593bccc696bfe0e7bc53031e1d8fd212e5981db22dffb7f67d9230d27632b495,
256,2854914,K01113.01,1,constructed,constructed_qc_pass,True,True,[],processed/2854914/K01113_01.npz,4f7bbe8b58a5fa2a6c7527bde9c48908c1e4624f7753acb5f7d9f95569294a73,
257,2854914,K01113.02,1,constructed,constructed_qc_pass,True,True,[],processed/2854914/K01113_02.npz,1a0a8562b5bdcbbaea0aea06f0b7b7b1b98c5f8bb16d0ceeafad49bdb2ba1b9a,
258,2854948,K03786.01,0,constructed,constructed_qc_pass,True,True,[],processed/2854948/K03786_01.npz,fbbaa2b055275058a38371e0abdadf9536920ded0768ef1977e7de8aba973c1a,
259,2856960,K06295.01,0,constructed,constructed_qc_pass,True,True,[],processed/2856960/K06295_01.npz,01ae6d1acfb19b57dfa802632098cdfb59f18999b86917807851f8a90a3e2d78,
260,2857607,K04659.01,1,constructed,constructed_qc_pass,True,True,[],processed/2857607/K04659_01.npz,37988eceb14d243f2383a58f809d354b9065ae9ee66a31aaf57962d5a2981479,
261,2859299,K07640.01,0,constructed,constructed_qc_pass,True,True,[],processed/2859299/K07640_01.npz,d6d03c05c2bb56af7a16dde8c1d26d113d6cf13c64c20017458b52a5e7eca33f,
262,2860114,K02170.01,0,constructed,constructed_qc_pass,True,True,[],processed/2860114/K02170_01.npz,960b1e6ccf5c7adfcb8828afeab43ed0a814f3760be1c6856aaa40f5b5a35311,
263,2860594,K06296.01,0,constructed,constructed_qc_pass,True,True,[],processed/2860594/K06296_01.npz,8735ef740cd6477e90fd5af40eea7db11259b1fdb51203bba3c27993a76d8716,
265,2860788,K06297.01,0,constructed,constructed_qc_pass,True,True,[],processed/2860788/K06297_01.npz,a20365b57dfd259be7863a825ead371023466278a65da65fb5dcaeae8b56629c,
266,2860793,K02277.01,0,constructed,constructed_qc_pass,True,True,[],processed/2860793/K02277_01.npz,4d15b97985deec815350f85e3c787f9996e5aa22e16ef821c0efabc04f44b297,
269,2969638,K06298.01,0,constructed,constructed_qc_pass,True,True,[],processed/2969638/K06298_01.npz,643aec1ee6618c8cc7b00af2cee6bb05d8b086e004f1ccf96bd59673cc953e78,
271,2970804,K03993.01,0,constructed,constructed_qc_pass,True,True,[],processed/2970804/K03993_01.npz,d7edc8428ebe8b4caa6d16b0c31250a21cb299e3c9cb9dad792ec25ce74641f9,
273,2973509,K06300.01,0,constructed,constructed_qc_pass,True,True,[],processed/2973509/K06300_01.npz,97cc1bff25aaf121e42f5438b620389d16af233125956d71666e6b3841e55a38,
274,2975770,K01788.01,1,constructed,constructed_qc_pass,True,True,[],processed/2975770/K01788_01.npz,8d7c114be9309115610364d3f64704e26229903e386e1a930bb2f7580b4967be,
275,2975770,K01788.02,0,constructed,constructed_qc_fail,False,True,"[""global_coverage_below_0.80"",""global_missing_run_above_0.10""]",processed/2975770/K01788_02.npz,d80b8d3e29c631ea4091669383ce86d43ed32529dc1840f4cbfc67a07f70cf40,
279,2985767,K02032.01,1,constructed,constructed_qc_pass,True,True,[],processed/2985767/K02032_01.npz,cde3d56e3cda2ad3ff0f0fa7825ba6a9305adda067b5924f69119fbc7fd57c79,
281,2987027,K00197.01,1,constructed,constructed_qc_pass,True,True,[],processed/2987027/K00197_01.npz,7ca8828fd79f19f3a88d784eb5fa7ac7c7b7278532a9e58ccc44d41199af1c53,
282,2987433,K04959.01,0,constructed,constructed_qc_pass,True,True,[],processed/2987433/K04959_01.npz,108db33f69c2b45119d5fd059d4e4c47e7bb63764b349c6d468a2e7952f95211,
283,2989404,K01824.01,1,constructed,constructed_qc_pass,True,True,[],processed/2989404/K01824_01.npz,27e34222acc3c3f7c0ca5a03b4c8b3f4d8bca45b6c8b65c92f83752532a1ec14,
284,2989404,K01824.02,1,constructed,constructed_qc_pass,True,True,[],processed/2989404/K01824_02.npz,61357b783f3c4ab6231b35c201f4abc098c1944183510d7af38b897bf3b8039a,
285,2989706,K02692.01,0,constructed,constructed_qc_pass,True,True,[],processed/2989706/K02692_01.npz,1e950ccdc7d6d77c8f931074fac98bc7318bf556fcc27f494f21637c6482da07,
286,2990873,K02335.01,1,constructed,constructed_qc_pass,True,True,[],processed/2990873/K02335_01.npz,b2efd81df630274dbaca70787f36840132b857716932d9225afedfd57b763d97,
288,2995392,K03379.01,1,constructed,constructed_qc_pass,True,True,[],processed/2995392/K03379_01.npz,73788aad9da514d6ad33b812b99af60b2a514963f5b30623775d39073f74cc53,
289,2997178,K03814.01,0,constructed,constructed_qc_pass,True,True,[],processed/2997178/K03814_01.npz,d8cbd5130df8804a3c18550162d0a54b1109fe95c2100fd0a499b5e4f4910fd3,
290,2997455,K06098.01,0,constructed,constructed_qc_pass,True,True,[],processed/2997455/K06098_01.npz,7ffd13d8da244a4281dc3fff6c699a5df64a985543205e6f62216eb78c9b500e,
292,2998124,K06302.01,0,constructed,constructed_qc_pass,True,True,[],processed/2998124/K06302_01.npz,2f98828255c181c0957fabaac979805d3596dda754283205e6bec73a431658c0,
293,3001885,K02540.01,0,constructed,constructed_qc_pass,True,True,[],processed/3001885/K02540_01.npz,91b8134e80c4fa0323d1d3d438ed1dfc60905faf164d085bdd4292a8db231f77,
295,3003019,K07642.01,0,constructed,constructed_qc_pass,True,True,[],processed/3003019/K07642_01.npz,ff0abc78ca075355e3725a8d057544236840d50e34a7fe076f00244ca5245b57,
296,3003991,K06099.01,0,constructed,constructed_qc_pass,True,True,[],processed/3003991/K06099_01.npz,cb663fa0b65a6eb561d257ee16e92ba97bc63023e9eb5b095f72ff646c2a4390,
297,3003992,K01119.01,0,constructed,constructed_qc_pass,True,True,[],processed/3003992/K01119_01.npz,533f5001e5a13a8042403d72dd7d0b5b5442142c47dabca248cc691c7ffc73db,
298,3003992,K01119.02,0,constructed,constructed_qc_pass,True,True,[],processed/3003992/K01119_02.npz,6a48a1cd6c908786de40ef5913f9d0a49248caf7f2bc2e56feb706770095a901,
299,3097346,K00264.01,0,constructed,constructed_qc_pass,True,True,[],processed/3097346/K00264_01.npz,56c1a8f80e046a179d74ab2af122e9a57d2b7b1eccdf5516e23a651d689b0ed7,
300,3097352,K03648.01,0,constructed,constructed_qc_pass,True,True,[],processed/3097352/K03648_01.npz,39ebf2579154939a62258c94698a6af6465ed443939a70149fd787bb76c0c994,
302,3098184,K01091.01,0,constructed,constructed_qc_pass,True,True,[],processed/3098184/K01091_01.npz,6303676358ca1273d842e9e053c825425b58cd887aa5645ad63482409a9e30d3,
303,3098194,K06303.01,0,constructed,constructed_qc_pass,True,True,[],processed/3098194/K06303_01.npz,f30f4b7d09fd30832d101deff958bea36a6083c6992ae44df0bdd00c73ff4073,
304,3098197,K03362.01,0,constructed,constructed_qc_pass,True,True,[],processed/3098197/K03362_01.npz,3f7ee75dc2c08456453e2ce33254e9d9d2303f5557c421a5e6fe002e2c0987ef,
306,3098810,K01878.01,1,constructed,constructed_qc_pass,True,True,[],processed/3098810/K01878_01.npz,d0b61fbda6559e596f1f3bb3775187ff722eb68ad0f8fa98d2bab38c720d1f6c,
309,3102000,K03373.01,0,constructed,constructed_qc_pass,True,True,[],processed/3102000/K03373_01.npz,e08d6f783d1aea05977c330ea22bcc45969d256b4e1eb0cf26325d821ee13107,
310,3102024,K06304.01,0,constructed,constructed_qc_pass,True,True,[],processed/3102024/K06304_01.npz,a0e26ccf2dc85e4ece2bad6fa9d99e13abfa09c5db217c2d5c8eb4329a3c5eef,
311,3102309,K07643.01,0,constructed,constructed_qc_pass,True,True,[],processed/3102309/K07643_01.npz,326a1ec78f0ba8b4b47125206566cebf6680a66c11313d4587865a212833f794,
312,3102384,K00273.01,1,constructed,constructed_qc_pass,True,True,[],processed/3102384/K00273_01.npz,39b3e4ab8bd18ef2492d9348ef7c24ee97180c1da1bd57af54208292d5769251,
314,3103227,K04091.01,1,constructed,constructed_qc_pass,True,True,[],processed/3103227/K04091_01.npz,3ee2e213bd9046f8f020f792073da28413719475ce7a4d4f00051267aba475e4,
317,3109930,K01112.01,1,constructed,constructed_qc_pass,True,True,[],processed/3109930/K01112_01.npz,5a5ea293f8727365c050e13faecc4f7e553a165f7eee6cb1c1aa9edbd8e4012f,
318,3109937,K04720.01,0,constructed,constructed_qc_pass,True,True,[],processed/3109937/K04720_01.npz,dbaf7ca7ef2ab7a18f1d6573d302541fb7b84781eac3d42aab5a76dc2b99269a,
320,3110937,K06305.01,0,constructed,constructed_qc_pass,True,True,[],processed/3110937/K06305_01.npz,6edd5b97cbd624ad86600143399754ba0bd23b442bae5b679b9211ea58b227bf,
322,3113266,K01088.01,0,constructed,constructed_qc_pass,True,True,[],processed/3113266/K01088_01.npz,a5c1b41da25b4e0aa436f5e3c750dc13a30901548f79b11417fdbbd2f23b8118,
323,3114167,K00795.01,1,constructed,constructed_qc_pass,True,True,[],processed/3114167/K00795_01.npz,069d0553608a5c1b38f0899b346884ae99ee62006d59df7c3ce094fcdb317b72,
324,3114661,K00796.01,0,constructed,constructed_qc_pass,True,True,[],processed/3114661/K00796_01.npz,cf624ce03e02cdb4c02253b7abd0d103eab5b97e9884e873b7052b767a9a3936,
325,3114667,K03763.01,0,constructed,constructed_qc_pass,True,True,[],processed/3114667/K03763_01.npz,b51a3e46c092db6c1e9b6c8d4ce5a507838ccb4477f540f5efa5370fb107ce7d,
326,3114811,K01117.01,1,constructed,constructed_qc_pass,True,True,[],processed/3114811/K01117_01.npz,2660ba20d10ce1e5079ef8302759a1571e88f9866e1811c1ef4593873b528a28,
327,3115480,K06306.01,0,constructed,constructed_qc_pass,True,True,[],processed/3115480/K06306_01.npz,27b5c244d9a11a453bbdecd850cd516c35c6eee8722d8ce1bf16d3870af24518,
329,3116412,K01115.01,1,constructed,constructed_qc_pass,True,True,[],processed/3116412/K01115_01.npz,942f8ebfb815b82a747a52abbcba70c22d0167a96a8e9ca695d573b44ecf15b3,
330,3117046,K04114.01,0,constructed,constructed_qc_pass,True,True,[],processed/3117046/K04114_01.npz,f706bd6a648f776c1368a35bed8a0f983d7b5412219c592246b19cff5e93fb15,
