source_row_index,kepid,kepoi_name,label,relative_path,npz_bytes,npz_sha256,qc_pass,model_data_available,global_count_sha256,global_flux_sha256,global_observed_mask_sha256,local_count_sha256,local_flux_sha256,local_observed_mask_sha256
49,2010191,K03999.01,0,processed/2010191/K03999_01.npz,21260,6bf3bab044977639f76c7ea5fc144d8f571e97f20e3fe276586631b37c0fabfd,True,True,d89648baa801e929df9e9fe39c7806f6d0cf6b265b999767ca6460c7fbfd317c,5554ff09a989e3e8aefffaab6e300fdebb8b0a0dd3ad746d438465d28b2d6276,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,13b95cd3c84c64a0e585a1fe5d39b571f543ca86349bee3f35db1f2c8c1a16d4,db8ebf4f4851ecf926fb15441b63ea050b740cc8acabec56e0db436f6680e989,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
50,2010607,K04929.01,0,processed/2010607/K04929_01.npz,21260,8f95d3e702caa7713cc2e97ec1aba201794d88c7393525df23b80f6e970f398e,True,True,f068e78de5a92a2d999baa00f30210c2ab338c9c29172eb8c4b8aa4ad381b0ad,4ae7de917d6ce696d971c6e78d0edbda73d354da097261d7e6849a2634cdc689,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,288488eace186097b8ebcc4f574c1ee4a0598c5a4dfacb96bbb573b63dca3bbc,d6edc46b8a32238220cc1238a3d1aa15e4b91e76a2f0c70fc6d6109388f5699a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
51,2012722,K06257.01,0,processed/2012722/K06257_01.npz,21260,33e85bab4693eb4a9eec5b9cae7f83b58e0ee2be8d3708f0899269096bb83afa,True,True,36d9033c45b963d1af95b25ba05571a13405a8d47a154ff90e83f249a4dc0c94,9c3e268d4e6e4d265cee5df67f15f694da5b61910573b0026f3d1e09499973e2,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,8c0bab39b9a54aa9a2f14300eee947b8386272d7e50ed3301c3f2075968cb667,d53cc3b789872714995a8c61b9acccf5342e9f796315099bf2a9b8b7e885f946,d32f6913ddc30e8f484a15aa087de21a82b312e070f851d9b9a1eea1766e27e7
52,2013883,K06258.01,0,processed/2013883/K06258_01.npz,21260,bcbaf5bfad35b2460e8b9408713f569cb6401d9cb63641517f16609bc8e1cfe9,True,True,fce1f0068a8367ed7a69e54b3790fd155021c74dd406c8dd90744da5a5ec913d,62d82125c30e3f76e47ea37b4c5e12121cd9605dd214e90aee01705413481728,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,7d722f7c243bf14781e44bb85762e0e0e6d3acbbdf4c23f6df6cbcba8d28d10c,5c9134da5b62ad29fc9634dd85b61420aa91cd9370146f7c490afd5fbaa67684,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
53,2014991,K02178.01,0,processed/2014991/K02178_01.npz,21260,28546a8efcb5e52440f947908e02c65089f2b168e9a1187d689fb9568a99356c,True,True,9b68316f3926c062ca26819a5e93b7297f53919839770799b5682d8c8e59bef5,1db994442986de775c0bf58bb9089638829b05327a28083065371e86cade3348,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,6593bc203d2d0970077f4f3ec7f2b5a5de27b67c24bd4c06a8fd5446496a7548,9a369fc8164a1720630657f651775067b5224eb9accb278ef3217c862d4bbb4b,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
54,2019076,K03585.01,0,processed/2019076/K03585_01.npz,21260,7c02c36ddb514b11984f4a8dd156cc88994603684365b0145bb826c8445dbebf,True,True,a9569dd94ec06605c1d7fb83da90de350e9f2ddbf40bdb3f52fc6383cb4a54ee,ce71d79fce50e4a27a9eef7bf46bffa6bc87f1c4c279b490e840957a25650c26,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,fab000e99d0fe8539afc1b9aad5dc3d7e68ab4b2e1005454eb14406a623638b4,351e9ea16843971e30fd38b1e7e8c33458ef8ac9c4b10ff99fbe734194dff126,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
55,2019477,K06093.01,0,processed/2019477/K06093_01.npz,21260,7903867c256725a2f130af1c324db413fa55b0db2faf5a80edb0bd021e9eb077,True,True,cbc0c75d4eb7d5abf077744a54e861b1aabfb3f3fc2e864b4ac18855311854ae,f8b3b8f4bdc643bc591b8e65a5397a13235f8190b3df78c6af37909c0aafe2c3,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,e8a18e80427a0d73b3c2646d40a3b2c013be36dd9bd7bcb02bd37c060a2ed8d4,893ea66dd967f2764a094d7b6aedde34a1da81acdc12f97dec907e3ec6bb8c83,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
57,2021440,K01987.01,0,processed/2021440/K01987_01.npz,21260,dd5e2fd3e8c871ac750958bb87c9fa8c98a9d8888c9c550655ffa7c10ab92927,True,True,46afdeb677b6042bef46d3010c18d503b8a569a4fc0e5b6345531db606206b37,8a172b9d6e9fce33863b773a8a566a430437537393c7ab77bda33fb5c3de2ba2,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,26b1ea9f2634533f90d673fcec87ef3fb3fc30e24ac34102b4752f57152d916b,150f46bbc03a42d5d2346e74048de18dc2aab269d28cbd43e3d08372122513ad,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
58,2140389,K07627.01,0,processed/2140389/K07627_01.npz,21260,55a59db80653c7dbdceae2cbed64fa6fe2c8dc6a9a4b1e89b5ed21ba9a34a001,True,True,8695a3b13b0ca6172b6edba5b15687db7896d584e8f1bafa6679a5187c05d4ef,a3695ead0f69c310f260a71f70150b6eaec390d9a4eac949ba7dbf02df363b15,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,96d9e07e82580db1a3c6950b8a7dfa5ff1bcc0905b906a7d0f9d3dfed7fe4dcf,fe934eb26aa97f3ac580657b2bcc01cf207a56e0247f8ec2545bea206ca88252,31ea0f2fc7089c4bb949835d797a14a6717692478a9f546f095ef1cb60fda195
59,2141783,K02201.01,0,processed/2141783/K02201_01.npz,21260,7bb9a85aa6688166ec16ac2e0a08f7250ed6b2a21554f0a57161baa83f88108a,True,True,a0aa0365b585f51d4ebc1330446f12a635e888a43fc348cef5945a8227940806,b00191e7af8d7e3820e6d93126c2950a20d7a9f7df1be9997813ef7eaa7ed50c,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,224b86ca3307eaefedd776fd68525fbc2b5ce50bbebc9b503244ffa7241c825b,93c15b54ca1021d80c66f62ccd11db023827b14cb81903d7d5c7b5f1cb0dee82,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
60,2142522,K02403.01,1,processed/2142522/K02403_01.npz,21260,0265147515b58a652143ce7234129cc924080fdba918979fa435c32b3b8bcbe3,True,True,f15b1c072102c85de287ae7eb4f436a1a09201c60811e3f1c59586b5b14656bd,5581f20acd2691ce5ebcf48b5b84bffc2aa642bb18f4e129d1ae5ed641471f83,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,cceaaf866520ebc669c9247666828a2f2582e2c260676bcfc29d400dcc5e6090,7c946c4b7e9a43bf0983e792c4d70cbb6983155a30c39b5691ccd0ad6a28b579,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
61,2161536,K02130.01,1,processed/2161536/K02130_01.npz,21260,aa7b4acab50faffb874cdde926414028bd41d2d3080071268c4c051beef22372,True,True,2a4431bf7c4ba5d5e045118273e4c091088b25f1f30425f0eb4c0a633972c712,5b699345637d07f0fef5c7bf6c11a2644643b895de1945dbaed97ce5876c7816,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,be153211635d7e37e93857b82784c33501b414994ea5ea4a3dddc89038eeb3e6,2d39239e03600e8088069fe1ead89f7fa583c5a68bafcb79a6c5ee2f3e1f8b70,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
62,2161623,K06094.01,0,processed/2161623/K06094_01.npz,21260,33431998717f27ec77dd8611c3f525aa8c228a45ba18711b1dcf32793b246713,False,True,d648a32b26a18be34924997c088b1aa743b9e0db510687cbe8728893ae77ec7f,f57c5e62655249ded0dbdc11c4d74e22d3f71cd223365ce07ad7f98840b91797,9fdc163d600683f6f6a11e0c2a7aaac70d8409f3f59c122324eca4886967e0a3,1d46e8ddcd04ef1c708c672a82686f6612c2339b8e59ea55330b911e066d276f,cf58412760c0ced58d99289246e4672058a188878effd685e86b07745ae86e12,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
65,2162994,K06260.01,0,processed/2162994/K06260_01.npz,21260,7a238c5a76a2c9d16c9fb583147040b5bbd429ea0ac295845b68f5e30d22fe3e,True,True,7cc524fd04f41ab3e1c2d77337c677ed4b43cd9ca7269f75b081ca3efba3113e,7926f5a3ee1b4c22c6348fc9abbf6420111beda70a5d3a11acf65b16b965852d,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,810f0d472d1212da1b8817675ec6bb05e2d4866100689ddf29ab70e8252651e8,06354542232267c57e820fb335e9ebe701f231cdb9e52bcbdbde86aa1c261ae9,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
66,2164169,K01029.01,1,processed/2164169/K01029_01.npz,21260,4108cccaf55c086ace35b77d08cce0e3f8f79802ad72ba7c6c1d8b83c45645d8,True,True,f1c3f8f04b56909a23c29149c26dbf2083e703e03f8680c0e8dbb7ca706ec318,125a02d6365c7bfed51fd5e81c2f9702c18c90cfe4edeb3ff75fde9b5888019e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,58f76d61b0e2d0487c78477f538ffae48c91bbb39da20e459c036fa806814e2c,f0133811b4df90734558b86648d8ddb194ec16b604f60a2c777d3fac914f2462,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
67,2165002,K00999.01,1,processed/2165002/K00999_01.npz,21260,e77ca742f61c50804e2a70bed571d4d33ea5f5ba3da5ee0fdcae1f8c59cfe48f,True,True,aef0661f3ba64ad9803a7436299b42ca1521af6f10b146c5f5bbd22dc70e5fb0,47f4ebfc4ef4854bd13c72cc09330d55666acf245d612d2d10a5dec2ec99f76f,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,ea1d5098a03615ee303994a1221a80e4cbc1b8f3da6dbffdf612a4680495d754,4b304d5af1deff29ec9a5aaf49c236901e3ecab6174b55a73290d97e285e5b7a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
68,2165002,K00999.02,1,processed/2165002/K00999_02.npz,21260,6649e433f8811cccb6557aa3d9a90ca17f04b6724ab765fa0bfe0f0409fc3238,True,True,b074ed985deb32b8cd0000692696ab16cc411ec86c81929cf5b737ce0a0dd2f1,97170c595c73d8076c1b740681f36ac55baa9d8f52ad8a93e5e6856ebbaa4b61,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b0b5615289e6da7a99f0eacaf8f13d51838b6e41cbe02a475ca30fced4f8771f,bb7ff9a09a51b3d2fb7c2e04df1a6d6f3297ae974b6809313aa72232221f170c,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
69,2165352,K04934.01,0,processed/2165352/K04934_01.npz,21260,d6462e595f3b06c7e89017e2c9432b41fd6df51c75b00c1acfe8285f81646c6c,True,True,ff3ba2b6018540fccd5a48d0b4818c545c170fca473d0de7728b6e4174ac5499,c3543b9b712ff34423c20eb13682b5af47a551a854a852d61f2d9c2c7f1ad46a,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,f93284606ea998f063470eabddebc8405e092c88266f7bb4db4cbb8dd221215b,be08b0faec847861621e7f18ed95838eaa3853073fe46c66370f39c6308dc85f,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
70,2166200,K03735.01,0,processed/2166200/K03735_01.npz,21260,df51aeb00d995130db672085aa091bfb29c9b23bd8d5b30958beb1f338675ae9,True,True,0e580c6d5dd511916e1f013962c21867ad38bcbb8207e3709a105d5997039de6,7d7eac1c62b3fcfdfec2c1645512d8aeb771ec3be63a0f9732a94687530d122c,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,45e16c1557806d9686272ef268d2173ba694abaecbdb892cab43588ceae0a013,c440ec387628c3901da694b1f6ecc4a41b991ff6e1cdd17455fd7d287972cde1,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
71,2166206,K01028.01,0,processed/2166206/K01028_01.npz,21260,c803d3c289d6e719b067a93c8701c267e4857e32bd071bb5110e88e51e8e9aed,True,True,4a827438e185f68d3d6cfbebbf18963f2fd8571154315fd558bc2168fd58cec9,f3bcece640baddab41f965326a321ed0c267fa222319596e32a30df74b02a1b9,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,658ec76a72f034a93bb6ea32f510f2ea4ace9ffff7d516fde86a8975a0aaf998,0e2d2de2740e3ddd31a6c79412c2f599d5c6c0ef4febbf1011e8ccd3142a2b7d,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
72,2167444,K06261.01,0,processed/2167444/K06261_01.npz,21260,a86ec76f77d1c5a0ca93420eac3685427eec3e78f237e1171c54db4fe343836c,False,True,c4c2f3d6c63d76cffc550e35d58017adc428a9f2c5f5ca4db2280f10cd164b83,f5566502eed0436ea1ee7cf580302c02a61640b041cff7be7f6b59ecbe6cb790,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b000b8dfb86f647c77de0fae6778b16d597d2020d8073daec992299ca842d190,39ed3370338e9baa9dfc8edb4d0a0b86cc389d04c7aedce4baad0fbb04ecb834,7dd46c26d582b7f23d4aea0392e68bfdde6d1ccdd0cfb42f064c6b9f6e388500
73,2167890,K03670.01,0,processed/2167890/K03670_01.npz,21260,5ee505055debfa139f885a10d90e56812d5dfc91657cf52fc3861a34ddbef9a8,False,True,cfba2cc35fb540dca31e2b3a0267142772f7129c486b5d38c81a046c14e27795,134aa8957c9c9cfd70a121467d47c5e21b51ac9259c48e1271deafa9c1eee9c7,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,4385059cb8ab80a7341f3c5d8c5140d175bfcca40c66353d8d9c93cd2ab75b99,2a5ace98997bacc83649750184a75b7f4a8b2b694eaa89539b881c2584a139a0,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
77,2302548,K00988.01,1,processed/2302548/K00988_01.npz,21260,deda7d41bd737ce621f55c457b4c866fa273c22ebef529f852ad10f218d66f3f,True,True,870a27a1660f992f409f3156c7931cb862a1c96039ed95605c543cb14af1d811,cf5e4295268197fca0c53b1584e2df8724b8ba69beeacecca3bc8edb1dfb7fe5,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,caffcfdbf57aef93568193298673ff870f3a669b24941ebfbd5510b47333e9c1,d1daff09fb96c1841ede9a476bdfbe23d7bee32a0928b583118b03e6e8df08d1,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
78,2302548,K00988.02,1,processed/2302548/K00988_02.npz,21260,0afc27bbfa644c1f975cc29c37d16a17e317ba6c0cd0d72de5df5eb8b951cf74,True,True,9f7ff55deabe6a8c08e447db2e049655e2d000f407cfc5b380aafd3c33c592de,db16a8d575f385450e98dbc73915dfbe13e0ed85682e781796e70b28c1fdf2c2,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,bb15dab8a4cbbd73e63f7e591e3b6e3cde614fb69889c3447148aff5a0d72c6d,9f8b07b66d781d3a076b01deaabb7a4b6977016849e4cd1dbfaa4e1b812d4d02,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
79,2302758,K07629.01,0,processed/2302758/K07629_01.npz,21260,77b701e1a7735e27c0549923077da9336ec77b4a010c8332f0f8eefd13d07ddc,True,True,56207cf5a79f0e71a1f489589c8ebb707bfbd2cfddb7b85efa8071e7bf67343b,7c0620048c95e457240023cb38ae4297d9f711cd2d843c7a38bbfd3fb754351c,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,87591c14be22898fb4615a2d6e6478a26365554a12adac88db5b82cd6129df13,9ee0d36bdc591ab2722b8cf946a2c39471a4ac0531a0715546666094fe8646b6,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
82,2304320,K02033.01,1,processed/2304320/K02033_01.npz,21260,75ecec2db42cb23231fc15494bcf67009ffa8455e10884e28e3bf303c407ad15,True,True,ac8f8c872ca108cc93e4d06381022a19a7a0f74915ae63a153a0c63a728a07c7,59dff7881a7eabe39c43cce2d597b325d416bad7a98fddb99d686cc0377fd3a2,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,60c8bb5c555065e4c9ebdea67a3b02902a3ada8c1a3b19be495e57edf31ac15c,b1e55bc54d7b62ff8794f54e130cec002230e79f011de5762fb548563f4c5be2,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
83,2305255,K04935.01,0,processed/2305255/K04935_01.npz,21260,2c4aec84b8ab528ce95985af69bb1690134e591c4e193dcf0f8f52c9fb22a9d6,True,True,8fb46ce96e2d9079766596a2b19dd3e13aa9aa4cb3958f1c12f2149103bdea82,adbbca04045103a82a057f7977901c2c29525d1161bb0b0d656c6a6171ccacd9,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,bac8b18729fa3b59a2340b1ff75616b56018a2ad57f37f33e66f117bc52914d2,b8ba74fb1150ab54b835ac94ae7e55ce8fcd4b1bdcc7273712633da7bc3cf34f,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
84,2305372,K06264.01,0,processed/2305372/K06264_01.npz,21260,54deb0ee9fbafe6c9a0b469c41c857e4cc976627d6e7eb7a0f14c825797834da,True,True,4aff74b40b4b500277a04a6ba975055fa4bcb03156951ae8ba53d05189165ccf,19196b8e7b307045282a6572b49b1dc320259eae59f1c0c2b7922319436bb993,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,aae7aadcdbdad7f4f00a4d8187d3e223f8477f110c737ee6d139645a7f748441,7efb624b2321cc3c92342f5b9ce5d4c3d4d4abd4bdcf7974f979360d5cd08560,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
85,2305543,K04936.01,0,processed/2305543/K04936_01.npz,21260,13fe49d768206b7f68854ab1a9ad1adf473a9af22c3deb5bf3d2bd4448bc0bc9,True,True,b26e9b5757007f014a087a037fac90fd47dcff2711fbfb381307c9901acade5a,22f9f970f077e856cf341b99d90467c9ef272e5ea1084f12d549f86c7bedda78,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,9263fe23dfb5f51ac140daa5639f05d9e97b127e204148eea693e90ef009bdca,28672306dacedf9bd4f58d1870622659a3441788ef073dfc49d836104b0dd671,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
88,2306740,K06265.01,0,processed/2306740/K06265_01.npz,21260,7e811d3c432205d76d4326bbdb55e0f4d33f6d439468be0c900912e1f190f5e1,True,True,732b827b9e729240f9e749b692454dfd2b13f4a2e93582754f39f3ea13ab9a89,cd8d407d42133ef871137b2dffd26ebcc768cd42a73db96567bf1e11e0acb6f1,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,389dda946ca534e5606d1be695165d76cc51e915d45893e722571dc7704d8faa,970663ba2657475f506724a4ad80fb3f4885278982a01faf777527bcf9dbf641,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
90,2307206,K03549.01,0,processed/2307206/K03549_01.npz,21260,c74ff6d2e2ee2ef42a6fb779ebc6654b2ddbf014ddfafc6af46e2f57871cdfe9,True,True,65843b7a134b819d96c3f7538315d598507a7f30e09c0b301876c2a22b44f664,c859d3c8f95e4a715a941a665dca67555828730feafc72f82101aa7edc55ca6b,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,1f7124831d0962ed0240edb9577500142e3c8d293f86543403710353d680c52b,0f5139c86d03db1819a47c5178ece6b7e8878126608c435a19a1277b4464a5c0,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
91,2307415,K02053.01,1,processed/2307415/K02053_01.npz,21260,f80a599d100576dc8f424ef245f33537cfbd6f8dbb840383279da30386619f78,True,True,7e53e4c2ab91bbe1f750f0c3512a4ea16a972333139b1bfa922f98d00382fb49,0de07f91d8ab9e233b470ad7302cd7ff44f370efe7e6ed8cb091063e78fd4870,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,37ba917c2735289510f8ddbfb5980750e88fcc9a63ce5e5e9f8d83b4dc76b770,27d6ee45f5ba1ff5ec1c9317ab9f1317f9373a14c168ddebc5511d407fdb8699,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
92,2307415,K02053.02,1,processed/2307415/K02053_02.npz,21260,2dcd612e8db498d0878acc465575a9bbabcf119fed2af6bfb32c40370af24d93,True,True,2091cd0b5b525270e6000dafc43b1e85a6b6a5835742832591231515178582f1,da8e99899e284638e47e877f0defba845b8678d8b0f7df8707e531e807eedd6a,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,0efa1a0b498657ba829cf148b1d3289256099a1213d841dfb131b73ad67541e3,d68dfd41d33363fe8c320704b47b64d0809af2f9c96dfba4f27e84a4e239bdf2,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
93,2308411,K07631.01,0,processed/2308411/K07631_01.npz,21260,04b0904d9929da36186cd8a89fdbeb765048da857b11bd937012f6154d092bd0,True,True,9543d27a563b31d5295e424098287db1fdb897dec9e7e8830014b4a2290a5bac,3099518894754d6e8f7e7f5e157c22ae4e5fe7924a5faa8e7d9150341440a9db,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,80e4784cda76d973d1620a63fb77ac0db2596f7540969feec7adbcd95c2bde61,07fde034eecb84e4f47e2d024c254f2b9ac03a7280212a357a9ae23158c5fb82,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
94,2308957,K06266.01,0,processed/2308957/K06266_01.npz,21260,680a82a4c274009eb404b03c36f2116fcb2404769937014f5b013c75501fe723,True,True,2b848cb39205f92fed8e7b2021aaebc7b702feb6412b490a03b03da03eaa715c,eb70f5a4fca95570b44520a1d7ab6ed1c71b3bc02e71f77d608bb8dca9f797eb,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,01ff11f8e5360f55ef2e77b44bf58cb9bc4d190af18f3ba9bf9fff4dcc7a908f,2916932c24c04dcc289042eacbab82767a455232ad8df690941cbd0a1a21e29d,f04b9ccea8f07106e8df75f3a7074bd2dc3b9562dffb8f6959b5a11a99591892
95,2309585,K01004.01,0,processed/2309585/K01004_01.npz,21260,87ffed4aa2fed25bba0ab34fea09de31178f75a47084b97bd18a4a799d7d120c,True,True,54eba41a40f72b5e7e24302953bd054581f1cdf6d428ccf34c61ae97bb0b3877,f8de77970e2746deeffb5c5a50fd190bda8a713faa5ff5bf38f2e761cbf5c0f3,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,543e6e3ddffd741eb922548c6d451d9827ae39c0a81d8a071daaffe54dc7469f,898b05b477df48d29af641f96ecbc8c3aab052b01bcc31c9a04f889f968f4b58,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
96,2309587,K05982.01,0,processed/2309587/K05982_01.npz,21260,bd8d3bfa3d7c1c1b35b194622a5549025964907b70362c88332af2291b30921b,True,True,7b2ffc96c7bb35eb1cfde8656f9a8f2154179a4f4403b2503e5a8ec571db6ea0,29b9ab3241c5e8a3f8ab6d97dc70e9cf420d0224cf2889208afd22fe30f1623f,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,fe8068b8932ed9c29eea72a53659350587d12a6fe93d8324bea76bd2db743789,97d792877bafdfa0d0190ce116900fe1354c0707f855f202a1e1385ffc40b5fe,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
97,2309719,K01020.01,0,processed/2309719/K01020_01.npz,21260,ab05c8c6cdfbc37592e521a6676bb3a2e7bcfabbfd5ff1f99693a15c9492e7ac,True,True,b78690c65c5726d74f15f5f62fcc57d59eea8e7150612eff0bbc70062a3086b9,c130684f39f8d4e4be16097f4e0174ce30268ad327d57e503671fe900ab99a38,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b4b5fd0ed46675b8ef1c94061db602cb4feb694f7923484736843b6f247088a7,690ec63c7b42baa9b4cf3faa681a973bd44529b3b233d63adeef102baca088bf,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
98,2309910,K04937.01,0,processed/2309910/K04937_01.npz,21260,3c1a2b3a73ff43659eb1560d0e4c788a7fd0fa237549d010873659786843c879,False,True,d0d85a667488c373b8a7038b3796536a71245d46f2d4df46c7bf600fa7a4c4fc,44d96f28906abfdf1f9270ad7d412f91c7535a8429c3330e5a6a05a460771bed,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,8c8ef37783eec540b690a6959c235eb2d8f5ae176f3d773f7aa42ffbf4cea965,97ca3e07150eaa985cdc47242124f1e2408f10ea01144bb147707e4a58bb6095,7737235711e142e74121c3acf808fb67fdc1daa7084cca2537c6f916c21deb12
101,2436378,K02682.01,0,processed/2436378/K02682_01.npz,21260,ef1ab5931024df3a5f0ea9568aceaa9150caa197e41c22221bda20e9246408ad,True,True,82dd516bfa29dc55c77f0471172d60fe14b04b57a5ee0901724a3cd59ff9d99f,9abb41b687b04751b8def99f0525709279e82f591451b6602a4e71d482cc1cfa,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,8e7f1063a0abe98b4254131c81c02c3154c53e020e834791c23e868bc9e37894,500cf26c5d6796434373657631e4a126f95c98deeb52d7455043322eb49df58d,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
