source_row_index,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_vet_stat,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_max_mult_ev,koi_num_transits,koi_quarters,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,conflict_reason,label_conflict,label,label_name,label_policy,inclusion_status,exclusion_reason
59,2141783,K02201.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,116.5214317,144.13378,5.577,771.5,25,19.212767,12,11111111111111111000000000000000,1,6056,4.179,0,1.411,1.096,286.37,37.552521,13.806,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
60,2142522,K02403.01,Kepler-1224 b,CONFIRMED,CANDIDATE,0.757,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,13.32354078,134.03671,3.873,116.6,16.3,15.665018,102,11111111111111111000000000000000,1,6113,4.341,0.22,1.218,1.194,286.62576,37.5373,12.867,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
61,2161536,K02130.01,Kepler-1798 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,16.85592593,138.26808,2.309,871.5,19.5,17.439074,78,11111111111111111000000000000000,1,3967,4.674,0.06,0.587,0.593,291.7262,37.5289,15.661,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
62,2161623,K06094.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_ALT---DEPTH_ODDEVEN_DV---MOD_ODDEVEN_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.283466438,132.34883,7.7999,864260,1103.1,6511.655,0,00000000000001100000000000000000,1,6723,4.089,-0.24,1.719,1.327,291.74445,37.591019,14.312,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
63,2161949,K06259.01,,CANDIDATE,CANDIDATE,0.813,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.78113942,131.7043,2.733,105.8,9.6,8.089111,277,11111111111111111000000000000000,2,5683,4.326,0.08,1.115,0.959,291.8129,37.55587,14.595,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
64,2161949,K06259.02,,CANDIDATE,CANDIDATE,0.967,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,7.18864064,133.14566,2.364,133.5,9.3,7.6470246,179,11111111111111111000000000000000,2,5683,4.326,0.08,1.115,0.959,291.8129,37.55587,14.595,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
65,2162994,K06260.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.101595158,132.6324315,6.10362,366585,3809.8,24137.738,658,11111111111111111000000000000000,1,5610,4.533,-0.38,0.808,0.813,292.05801,37.592049,14.162,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
66,2164169,K01029.01,Kepler-1732 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,32.3122867,133.867,6.569,677.8,33.6,26.899374,43,11111111111111111000000000000000,1,5821,4.108,0.04,1.494,1.043,292.29099,37.580799,14.757,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
67,2165002,K00999.01,Kepler-263 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,16.56806842,146.15285,4.2647,1331.4,41.9,31.120844,83,11111111111111111000000000000000,2,4987,4.602,-0.18,0.716,0.749,292.46976,37.567791,15.391,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
68,2165002,K00999.02,Kepler-263 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,47.3329299,151.41614,2.708,931.5,14,13.270042,30,11111111111111111000000000000000,2,4987,4.602,-0.18,0.716,0.749,292.46976,37.567791,15.391,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
69,2165352,K04934.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,q1_q17_dr25_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.7906069,132.077067,3.3996,689.2,133.3,10.655878,844,11111111111111111000000000000000,1,4994,4.62,-0.1,0.72,0.803,292.54315,37.555759,14.469,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
70,2166200,K03735.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.096939227,132.646466,2.8833,142891,177.9,327.84207,76,00000000011111111000000000000000,1,6572,4.208,-0.28,1.418,1.19,292.7337,37.559311,17.637,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
71,2166206,K01028.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.09695764,140.74216,3.319,283.5,35.4,31.484688,165,11111111111111111000000000000000,1,5949,4.024,0.02,1.707,1.122,292.73627,37.560341,13.295,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
72,2167444,K06261.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,SWEET_NTL---LPP_DV,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.43574046,133.47404,22.25,6223,74.6,14.600416,215,01010000011110000000000000000000,1,7239,4.129,0.02,1.781,1.558,292.99991,37.580139,14.141,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
73,2167890,K03670.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,PLANET_IN_STAR---MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.64830047,133.034879,2.6395,12668,79.8,480.2866,111,00010001000100010000000000000000,1,4839,2.761,-0.04,9.278,1.808,293.09363,37.514511,12.858,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
74,2284957,K08085.01,,CANDIDATE,CANDIDATE,0.416,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,419.2615,187.5475,21.53,287.8,10.1,7.858747,4,11111111111111111000000000000000,1,5979,4.379,-0.58,0.975,0.83,286.61917,37.62624,14.547,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
75,2299738,K07628.01,,CANDIDATE,CANDIDATE,0.901,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.8134378,132.6703,7.776,97.4,19.1,8.562525,740,11111111111111111000000000000000,1,5094,4.618,-0.32,0.7,0.743,290.71725,37.64901,13.961,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
76,2301068,K06263.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.60965352,134.38829,2.218,63.2,9.9,7.4865484,153,11111111111111111000000000000000,1,5418,3.447,0.06,4.233,1.83,291.02719,37.613911,12.765,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
77,2302548,K00988.01,Kepler-261 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,10.38122447,268.02421,2.715,801.5,41.9,68.87667,130,11111111111111111000000000000000,2,5095,4.566,0.02,0.78,0.816,291.36478,37.609169,13.562,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
78,2302548,K00988.02,Kepler-261 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,24.5709023,135.87209,3.587,764.2,26.3,34.57784,50,11111111111111111000000000000000,2,5095,4.566,0.02,0.78,0.816,291.36478,37.609169,13.562,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
79,2302758,K07629.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.542122617,131.98408,1.283,88.3,16.3,13.561377,2464,11111111111111111000000000000000,1,5875,4.476,0.18,0.998,1.088,291.40289,37.676689,14.661,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
80,2302997,K07630.01,,CANDIDATE,CANDIDATE,0.957,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,16.2982201,134.7404,2.558,199,7.9,7.425708,80,11111111111111111000000000000000,1,3905,4.736,-0.2,0.521,0.538,291.4549,37.67712,14.709,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
81,2303903,K04709.01,,CANDIDATE,CANDIDATE,0.8,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.70858595,134.47308,1.94,305.4,11.3,9.874765,358,11111111111111111000000000000000,1,5420,4.596,-0.2,0.771,0.864,291.64294,37.632408,15.947,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
82,2304320,K02033.01,Kepler-1064 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,16.54081386,133.95274,2.5996,370,32.8,27.847147,80,11111111111111111000000000000000,1,5064,4.572,0,0.769,0.806,291.74164,37.688938,13.755,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
83,2305255,K04935.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,24.5714867,156.0157,29.96,506.4,31.1,9.972437,57,11111111111111111000000000000000,1,5977,4.462,-0.22,0.956,0.967,291.96451,37.60878,14.924,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
84,2305372,K06264.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.40469182,131.552084,6.26327,702439,2651.1,18140.393,0,11111111111111111000000000000000,1,6230,4.043,0.22,1.863,1.396,291.99033,37.672749,13.821,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
85,2305543,K04936.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.681137796,131.57697,2.7287,105189,432.5,6145.9956,1043,01100110011001100000000000000000,1,5872,4.474,-0.58,0.864,0.811,292.02686,37.600651,12.545,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
86,2305866,K02610.01,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,24.1073172,145.9415,10.465,104.2,23.6,12.200507,58,11111111111111111000000000000000,2,6585,3.813,-0.08,2.517,1.502,292.09332,37.61348,12.605,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
87,2305866,K02610.02,,CANDIDATE,CANDIDATE,0.441,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,115.230655,176.644,17.735,164.4,21.3,9.834738,13,11111111111111111000000000000000,2,6585,3.813,-0.08,2.517,1.502,292.09332,37.61348,12.605,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
88,2306740,K06265.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,10.306982793,143.7331641,11.4277,341790,3691.9,12864.678,0,11111111111111111000000000000000,1,5912,4.225,-0.3,1.217,0.907,292.26981,37.6982,13.545,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
89,2307199,K00151.01,,CANDIDATE,CANDIDATE,0.752,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,13.4471791,132.830555,3.0454,1428.2,105.3,101.02754,100,11111111111111111000000000000000,1,6276,4.405,-0.32,1.041,1.001,292.37476,37.630959,14,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
90,2307206,K03549.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,204.0329342,253.536626,17.5623,411374,884.9,2607.3408,0,01111111111111111000000000000000,1,5553,4.577,-0.16,0.806,0.903,292.37616,37.657459,15.734,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
91,2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,13.12162167,133.39526,3.6138,196.9,32.7,27.209827,97,11111111111111111000000000000000,2,6140,4.265,0,1.277,1.094,292.42108,37.682819,12.992,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
92,2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.6126736,132.7757,3.0643,133.2,34.3,28.70658,293,11111111111111111000000000000000,2,6140,4.265,0,1.277,1.094,292.42108,37.682819,12.992,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
93,2308411,K07631.01,,FALSE POSITIVE,FALSE POSITIVE,0.014,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.983304511,132.48478,1.78,79.9,10.1,8.494467,1365,11111111111111111000000000000000,1,6363,4.386,0.21,1.198,1.273,292.63766,37.64188,14.981,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
94,2308957,K06266.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV---LPP_ALT---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.109841858,132.1655985,8.11952,300713,2082.6,8039.8467,1232,11111111111111111000000000000000,1,5788,3.607,-0.04,3.211,1.52,292.75183,37.603539,14.52,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
95,2309585,K01004.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.838514968,352.72266,2.7391,2721.7,63.7,272.29364,616,00011111111111111000000000000000,1,5751,4.508,0.14,0.94,1.038,292.89935,37.656059,15.373,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
96,2309587,K05982.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.838514245,132.101259,3.2601,118965,470,2077.9587,726,11111111111111111000000000000000,1,5799,4.326,-0.3,1.055,0.861,292.89972,37.659309,13.925,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
97,2309719,K01020.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,54.35635067,164.070221,6.4345,10510.4,628.1,570.40247,23,11111111111111111000000000000000,1,6161,4.281,0,1.255,1.095,292.93085,37.60664,12.899,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
98,2309910,K04937.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,q1_q17_dr25_koi,MOD_NONUNIQ_ALT---CENT_UNRESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.8437362,132.23042,21.04,341.1,83.4,16.575697,620,00011111111111111000000000000000,1,6032,4.358,-0.04,1.114,1.033,292.97159,37.65733,14.615,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
99,2310993,K04938.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,55.180772,147.7141,9.791,474.6,11.5,8.709244,20,00011111111111111000000000000000,1,6306,4.426,-0.1,1.076,1.126,293.22018,37.610699,15.551,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
100,2422820,K06267.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,13.8911152,137.3481,5.062,204.9,10.3,8.820941,95,11111111111111111000000000000000,1,5472,4.499,-0.54,0.79,0.718,286.13458,37.799881,15.365,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
101,2436378,K02682.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.53161917,136.27763,2.9596,65744,86.1,90.877716,89,00000111100111111000000000000000,1,5780,4.438,0,1,1,290.14175,37.741367,18.498,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
102,2437060,K03712.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---PLANET_IN_STAR---MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.187087241,132.8582,7.2897,129093,197,767.7464,164,00011111100000000000000000000000,1,4599,2.137,0.07,23.673,2.799,290.19952,37.776989,16.988,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
103,2437112,K03461.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,18.79852,138.02082,4.795,487.4,11.2,9.503792,74,11111111111111111000000000000000,2,4808,4.589,-0.1,0.715,0.723,290.20361,37.774342,16.153,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
104,2437112,K03461.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,q1_q17_dr25_koi,LPP_DV---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,3.18740907,132.8032,6.19,137.5,9.2,7.6943254,411,11111111111111111000000000000000,2,4808,4.589,-0.1,0.715,0.723,290.20361,37.774342,16.153,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
105,2437149,K03598.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,18.79862195,138.028268,7.4782,380204,551.3,1397.698,0,00000111101100000000000000000000,1,5334,4.585,-0.02,0.796,0.893,290.20575,37.769138,17.628,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
106,2437209,K04939.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,ALL_TRANS_CHASES---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,281.36926,215.41653,66.892,12435,135.6,15.945324,4,11111111110011111000000000000000,1,4818,3.125,0.1,5.303,1.366,290.20993,37.725979,16.353,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
107,2437452,K06268.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.234965722,134.582307,7.0245,164848,671.3,2266.0671,186,11111111111111111000000000000000,1,5653,4.573,-0.3,0.798,0.868,290.22617,37.75964,16.981,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
108,2437488,K03920.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_ODDEVEN_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,14.46993942,141.81105,7.455,1235.3,41.9,29.385788,186,11111111111111111000000000000000,1,4735,2.715,0,9.043,1.549,290.22916,37.76141,14.962,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
109,2437505,K02671.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,21.47642727,149.26156,5.5498,348130,124.8,221.21457,0,00000111100111111000000000000000,1,5780,4.438,0,1,1,290.23032,37.777481,17.29,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
110,2437783,K03745.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.45306683,131.76434,4.7617,46552,84.3,193.36987,44,00000111100000000000000000000000,1,5780,4.438,0,1,1,290.25198,37.763203,17.3,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
111,2437804,K06269.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.45301717,131.77618,3.685,551.5,18.3,13.35582,177,11111111111111111000000000000000,1,4475,2.329,0.38,16.755,2.185,290.25357,37.759418,14.158,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
112,2437897,K04909.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.65320144,132.40988,1.525,132.1,6.7,8.309123,403,11111111111111111000000000000000,1,4544,4.609,-0.22,0.661,0.647,290.26178,37.787189,15.762,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
113,2438061,K06270.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.442941283,132.011468,4.1847,37338,229.7,494.1162,393,00000111111111111000000000000000,1,5780,4.438,0,1,1,290.27701,37.79097,,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
114,2438062,K06271.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.44295727,132.00292,4.0656,15298,85.5,104.93398,113,00000000000001111000000000000000,1,5780,4.438,0,1,1,290.27707,37.791946,16.389,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
115,2438070,K00363.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.442945167,171.09721,4.0145,677.9,102.8,108.767845,550,11111111111111111000000000000000,1,5657,4.121,0.06,1.428,0.983,290.27777,37.78933,13.771,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
116,2438264,K00440.01,Kepler-156 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,15.90688891,177.9305,3.9879,924.7,75,55.403717,86,11111111111111111000000000000000,2,5097,4.554,0.08,0.797,0.829,290.29651,37.749489,14.172,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
